City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Weather Description
452,Sao Luiz Gonzaga,-28.4083,-54.9608,71.29,91,83,4.88,BR,1/31/2021 22:57,broken clouds
453,Tsiroanomandidy,-18.7667,46.0333,68.88,90,33,2.21,MG,1/31/2021 22:57,scattered clouds
454,Balkanabat,39.5108,54.3671,46.49,65,0,3.89,TM,1/31/2021 22:57,clear sky
455,Arman,59.7,150.1667,-18.81,76,79,14.23,RU,1/31/2021 22:57,broken clouds
456,Serenje,-13.2325,30.2352,62.92,98,100,4.76,ZM,1/31/2021 22:57,moderate rain
457,Razole,16.4833,81.8333,67.75,95,39,3.78,IN,1/31/2021 22:57,scattered clouds
458,Fort-Shevchenko,44.5086,50.263,38.39,88,62,4.65,KZ,1/31/2021 22:57,broken clouds
459,Vila Franca Do Campo,37.7167,-25.4333,63,82,75,16.11,PT,1/31/2021 22:57,broken clouds
460,Cabedelo,-6.9811,-34.8339,80.6,78,20,8.05,BR,1/31/2021 22:57,few clouds
461,Hailey,43.5196,-114.3153,35.6,60,1,9.22,US,1/31/2021 22:57,clear sky
462,Gbarnga,6.9956,-9.4722,73.33,93,39,1.88,LR,1/31/2021 22:57,scattered clouds
463,Sabha,27.0377,14.4283,60.58,27,20,9.01,LY,1/31/2021 22:57,few clouds
464,Ulaangom,49.9811,92.0667,-10.73,88,37,1.68,MN,1/31/2021 22:57,scattered clouds
465,Pangody,65.85,74.4859,-9.76,90,87,7.4,RU,1/31/2021 22:57,overcast clouds
466,Chengde,40.9725,117.9361,13.5,74,0,10.29,CN,1/31/2021 22:57,clear sky
467,Zheleznodorozhnyy,55.7503,38.0042,26.6,80,75,11.18,RU,1/31/2021 22:57,light snow
468,Cap Malheureux,-19.9842,57.6142,80.01,75,31,7,MU,1/31/2021 22:57,scattered clouds
469,Marsh Harbour,26.5412,-77.0636,71.82,72,100,18.1,BS,1/31/2021 22:57,overcast clouds
470,Hofn,64.2539,-15.2082,26.85,85,36,10.16,IS,1/31/2021 22:57,scattered clouds
471,Kamenka,51.3223,42.7678,20.39,97,50,7.87,RU,1/31/2021 22:57,scattered clouds
472,Arua,3.0201,30.9111,71.53,33,73,3.91,UG,1/31/2021 22:57,broken clouds
473,Aqtobe,50.2797,57.2072,6.8,85,0,6.71,KZ,1/31/2021 22:57,clear sky
474,Buckeye,33.3703,-112.5838,71.6,17,66,10.36,US,1/31/2021 22:57,broken clouds
475,Angoche,-16.2325,39.9086,79.99,78,100,12.1,MZ,1/31/2021 22:57,overcast clouds
476,Kushiro,42.975,144.3747,6.8,85,20,8.05,JP,1/31/2021 22:57,few clouds
477,Binzhou,37.3667,118.0167,39.99,55,3,8.12,CN,1/31/2021 22:57,clear sky
478,Teacapan,22.55,-105.75,74.62,62,29,11.95,MX,1/31/2021 22:57,scattered clouds
479,Alta,69.9689,23.2717,25,86,100,1.14,NO,1/31/2021 22:56,overcast clouds
480,Matamoros,25.5333,-103.25,75.2,25,1,12.73,MX,1/31/2021 22:57,clear sky
481,Nurlat,54.4277,50.8051,27.79,98,100,21.03,RU,1/31/2021 22:57,light snow
482,Faya,18.3851,42.4509,57.2,43,0,2.73,SA,1/31/2021 22:57,clear sky
483,Oktyabrskiy,54.4815,53.471,24.12,95,100,20.42,RU,1/31/2021 22:57,light snow
484,Ust-Ishim,57.6935,71.1665,2.01,94,71,3.91,RU,1/31/2021 22:57,broken clouds
485,Karaton,-6.3424,106.1045,78.01,88,20,2.3,ID,1/31/2021 22:57,mist
486,Hami,42.8,93.45,24.6,78,0,6.87,CN,1/31/2021 22:57,clear sky
487,Ecroignard,-20.2261,57.7361,80.6,78,40,13.8,MU,1/31/2021 22:57,scattered clouds
488,Texarkana,33.4251,-94.0477,53.6,47,1,18.41,US,1/31/2021 22:57,clear sky
489,Port Hardy,50.6996,-127.4199,42.8,93,75,2.3,CA,1/31/2021 22:57,light rain
490,Apache Junction,33.4151,-111.5496,72,21,20,4.88,US,1/31/2021 22:57,few clouds
491,Sokol,59.4617,40.1206,15.98,97,99,7.74,RU,1/31/2021 22:57,overcast clouds
492,Nehe,48.4833,124.8333,-14.98,87,100,15.97,CN,1/31/2021 22:57,snow
493,Baragua,21.6967,-78.6328,76.53,63,50,1.57,CU,1/31/2021 22:57,scattered clouds
494,Conyers,33.6676,-84.0177,45,100,90,3.44,US,1/31/2021 22:57,mist
495,Warrnambool,-38.3833,142.4833,60.01,93,81,1.52,AU,1/31/2021 22:57,broken clouds
496,Banff,51.1762,-115.5698,39.2,86,88,5.75,CA,1/31/2021 22:57,overcast clouds
497,Amahai,-3.3333,128.9167,80.15,76,99,4.14,ID,1/31/2021 22:57,overcast clouds
498,Begoro,6.3871,-0.3774,74.57,87,1,5.39,GH,1/31/2021 22:57,clear sky
499,Sitangkai,4.6628,119.3928,81.18,80,100,16.46,PH,1/31/2021 22:57,overcast clouds
500,Vestmannaeyjar,63.4427,-20.2734,33.04,87,93,13.87,IS,1/31/2021 22:57,overcast clouds
501,Rosetta,31.4044,30.4164,57.2,77,0,5.75,EG,1/31/2021 22:57,clear sky
502,Port Lincoln,-34.7333,135.8667,63.79,69,98,17,AU,1/31/2021 22:57,overcast clouds
503,Wamba,8.9333,8.6,76.59,19,5,4.74,NG,1/31/2021 22:57,clear sky
504,Vagur,61.4732,-6.8119,32.61,88,73,17.65,FO,1/31/2021 22:57,broken clouds
505,Gat,31.61,34.7642,55,87,0,2.3,IL,1/31/2021 22:56,clear sky
506,Bogotol,56.2078,89.5342,-15.63,86,56,10.45,RU,1/31/2021 22:57,broken clouds
507,Chicama,-7.8447,-79.1469,76.01,63,0,8.93,PE,1/31/2021 22:57,clear sky
508,Nantucket,41.2835,-70.0995,28,68,90,3.44,US,1/31/2021 22:55,overcast clouds
509,Alice Springs,-23.7,133.8833,86,28,56,12.66,AU,1/31/2021 22:57,broken clouds
510,Talcahuano,-36.7167,-73.1167,71.6,56,0,10.36,CL,1/31/2021 22:57,clear sky
511,Havre-Saint-Pierre,50.2334,-63.5986,21.2,58,1,8.05,CA,1/31/2021 22:57,clear sky
512,Dinguiraye,11.3,-10.7167,71.94,20,0,2.91,GN,1/31/2021 22:57,clear sky
513,Buala,-8.145,159.5921,84.18,78,100,17.05,SB,1/31/2021 22:57,light rain
514,Orlik,52.5178,99.825,-28.17,71,0,2.24,RU,1/31/2021 22:57,clear sky
515,Fairview,40.8126,-73.999,25,58,90,8.05,US,1/31/2021 22:57,light snow
516,Suntar,62.1444,117.6319,-43.38,79,53,2.89,RU,1/31/2021 22:57,broken clouds
517,Uzhur,55.3036,89.8339,-19.43,86,34,6.87,RU,1/31/2021 22:57,scattered clouds
518,Henties Bay,-22.116,14.2845,68,83,75,5.64,NA,1/31/2021 22:57,broken clouds
519,Mabaruma,8.2,-59.7833,73.99,88,50,5.59,GY,1/31/2021 22:57,scattered clouds
520,Saint-Leu,-21.15,55.2833,80.6,74,20,12.66,RE,1/31/2021 22:57,few clouds
521,Sur,22.5667,59.5289,68.85,57,0,3.91,OM,1/31/2021 22:57,clear sky
522,Santa Cruz,-17.8,-63.1667,84.2,74,75,13.8,BO,1/31/2021 22:57,broken clouds
523,Pedernales,18.0384,-71.744,79.32,67,35,8.63,DO,1/31/2021 22:57,scattered clouds
524,Martapura,-3.4167,114.85,75.2,94,75,1.68,ID,1/31/2021 22:57,moderate rain
525,Panguna,-6.3164,155.4848,80.76,69,100,4.32,PG,1/31/2021 22:57,light rain
526,Neiafu,-18.65,-173.9833,80.6,83,75,14.97,TO,1/31/2021 22:57,moderate rain
527,Makubetsu,45.3714,141.8211,24.6,96,97,12.57,JP,1/31/2021 22:57,light snow
528,Constancia,24.2231,-107.1869,78.8,50,75,9.22,MX,1/31/2021 22:57,broken clouds
529,Beira,-19.8436,34.8389,78.67,87,0,7.74,MZ,1/31/2021 22:57,clear sky
530,Monte Azul,-15.155,-42.8747,77.27,52,44,6.55,BR,1/31/2021 22:57,scattered clouds
531,Norsup,-16.0667,167.3833,83.53,64,100,5.12,VU,1/31/2021 22:57,overcast clouds
532,Wanning,18.8003,110.3967,65.84,90,40,5.5,CN,1/31/2021 22:57,scattered clouds
533,Axim,4.8699,-2.2405,79.5,86,28,10.6,GH,1/31/2021 22:57,scattered clouds
534,Klyuchi,52.2667,79.1667,3.54,93,100,5.68,RU,1/31/2021 22:57,overcast clouds
535,Sahibganj,25.25,87.65,49.87,52,0,5.55,IN,1/31/2021 22:57,clear sky
536,Takoradi,4.8845,-1.7554,79.36,87,30,11.45,GH,1/31/2021 22:57,scattered clouds
537,Emba,48.8264,58.1442,14.52,91,40,2.1,KZ,1/31/2021 22:57,scattered clouds
538,Ca Mau,9.1769,105.15,74.14,84,30,6.26,VN,1/31/2021 22:57,scattered clouds
539,Hervey Bay,-25.2986,152.8535,81,64,6,8.99,AU,1/31/2021 22:57,clear sky
540,Seaford,50.7714,0.1027,39.99,95,100,1.99,GB,1/31/2021 22:57,overcast clouds
541,Amapa,1,-52,72.95,98,49,3.11,BR,1/31/2021 22:57,scattered clouds
542,Nagato,34.3833,131.2,50,71,90,10.36,JP,1/31/2021 22:57,overcast clouds
543,Dolores,-36.3132,-57.6792,64.94,66,99,12.62,AR,1/31/2021 22:57,overcast clouds
544,Yanam,16.7333,82.2167,70.25,90,3,4.05,IN,1/31/2021 22:57,clear sky
545,Klaksvik,62.2266,-6.589,24.8,80,40,1.14,FO,1/31/2021 22:57,scattered clouds
546,Asau,46.4333,26.4,28.99,72,100,3.09,RO,1/31/2021 22:57,light snow
547,Novoagansk,61.9449,76.6625,-5.21,92,98,6.73,RU,1/31/2021 22:57,overcast clouds
548,Saurimo,-9.6608,20.3916,66.47,92,100,3.74,AO,1/31/2021 22:57,overcast clouds
549,Barcelos,41.5388,-8.6151,57.2,94,75,9.22,PT,1/31/2021 22:57,broken clouds
550,Eskil,38.4017,33.4131,40.89,75,58,18.07,TR,1/31/2021 22:57,broken clouds
551,Sinaloa,25,-107.5,78.8,50,75,9.22,MX,1/31/2021 22:57,broken clouds
552,Noumea,-22.2763,166.4572,81,69,40,14.97,NC,1/31/2021 22:54,scattered clouds
553,Voskresenskoye,56.8381,45.4317,24.44,95,100,18.86,RU,1/31/2021 22:57,snow
554,Johi,26.6921,67.6133,59.34,30,0,7.25,PK,1/31/2021 22:57,clear sky
555,Celestun,20.8667,-90.4,74.86,75,0,13.24,MX,1/31/2021 22:57,clear sky
556,Dovolnoye,54.4958,79.6671,-2.61,83,89,7.27,RU,1/31/2021 22:57,overcast clouds
557,Hare Bay,48.8499,-54.0148,28.4,100,90,23.02,CA,1/31/2021 22:57,snow
558,Griffith,41.5284,-87.4237,32,93,90,12.66,US,1/31/2021 22:55,light snow
559,Bereslavka,48.6254,44.0449,33.8,100,90,6.71,RU,1/31/2021 22:57,fog
560,Lorengau,-2.0226,147.2712,83.73,78,89,8.37,PG,1/31/2021 22:57,overcast clouds
561,Antofagasta,-23.65,-70.4,69.8,73,20,14.97,CL,1/31/2021 22:56,few clouds
562,Langxiang,46.95,128.8833,-7.1,89,100,4.63,CN,1/31/2021 22:57,light snow
563,Akdepe,42.0551,59.3788,35.6,75,5,6.91,TM,1/31/2021 22:57,clear sky
564,Clarence Town,-32.5833,151.7833,80.01,78,75,5.75,AU,1/31/2021 22:57,broken clouds
565,Bonnyville,54.2668,-110.735,6.8,66,1,5.75,CA,1/31/2021 22:57,clear sky
566,Pyaozerskiy,65.8333,31.1667,12.9,96,100,3.53,RU,1/31/2021 22:57,overcast clouds
567,Wuning,29.2589,120.2311,57,31,82,1.07,CN,1/31/2021 22:57,light rain
568,Garmsar,35.2182,52.3409,47.37,49,80,10.94,IR,1/31/2021 22:57,broken clouds
569,Auki,-8.7676,160.7034,83.34,78,98,16.26,SB,1/31/2021 22:57,overcast clouds
570,Conde,-7.2597,-34.9075,80.6,78,20,8.05,BR,1/31/2021 22:56,few clouds
571,Phu Ly,20.5411,105.9139,64.09,91,77,2.55,VN,1/31/2021 22:57,broken clouds
572,Bucksport,44.5737,-68.7956,19.99,52,0,1.79,US,1/31/2021 22:57,clear sky
573,Ciudad Bolivar,8.1222,-63.5497,81.28,66,89,14.65,VE,1/31/2021 22:57,overcast clouds
574,Areosa,41.7178,-8.8571,57.2,94,75,9.22,PT,1/31/2021 22:57,broken clouds
575,Urucui,-7.2294,-44.5561,79.02,76,66,5.48,BR,1/31/2021 22:57,broken clouds
576,Magadan,59.5667,150.8,-20.81,77,72,10.71,RU,1/31/2021 22:57,broken clouds
577,Mackay,-21.15,149.2,81,74,40,10.36,AU,1/31/2021 22:57,scattered clouds
578,Eureka,40.8021,-124.1637,55.99,87,100,5.99,US,1/31/2021 22:56,moderate rain
579,Montecristi,-1.05,-80.6667,82.4,74,75,11.5,EC,1/31/2021 22:57,broken clouds
580,Yei,4.095,30.6779,73.24,29,7,4.32,SS,1/31/2021 22:57,clear sky
581,Sibi,29.5448,67.8764,60.35,28,0,3.06,PK,1/31/2021 22:57,clear sky
582,Republic,37.12,-93.4802,34,75,90,23.02,US,1/31/2021 22:57,haze
583,Launceston,-41.45,147.1667,61,82,90,5.75,AU,1/31/2021 22:57,overcast clouds
584,Assare,-6.8744,-39.875,75.45,62,99,1.25,BR,1/31/2021 22:57,overcast clouds
585,Sayyan,15.1718,44.3244,44.74,49,0,3.58,YE,1/31/2021 22:57,clear sky
586,Manono,-7.3,27.4167,71.69,92,100,2.28,CD,1/31/2021 22:57,light rain
587,Racine,42.7495,-88.0751,30.2,86,90,10.36,US,1/31/2021 22:57,light snow
588,Yar-Sale,66.8333,70.8333,-11.52,90,91,7.56,RU,1/31/2021 22:57,overcast clouds
589,Sorland,67.667,12.6934,34.34,82,100,19.8,NO,1/31/2021 22:57,overcast clouds
590,Lieksa,63.3167,30.0167,12.36,96,100,3.22,FI,1/31/2021 22:57,overcast clouds
591,Puri,19.8,85.85,62.6,94,38,6.53,IN,1/31/2021 22:57,mist
592,Bayangol,50.6977,103.4656,-27.24,77,0,2.55,RU,1/31/2021 22:57,clear sky
593,Suluq,31.6682,20.2521,62.47,40,33,16.4,LY,1/31/2021 22:57,scattered clouds
594,Agirish,61.9247,63.0231,7.18,96,100,9.69,RU,1/31/2021 22:57,overcast clouds
595,Taoudenni,22.6783,-3.9836,70.21,21,0,8.16,ML,1/31/2021 22:57,clear sky
596,Pfullendorf,47.9167,9.25,37.99,97,100,1.74,DE,1/31/2021 22:57,overcast clouds
597,Nyimba,-14.5566,30.8149,69.82,95,99,4.59,ZM,1/31/2021 22:57,light rain
598,Terney,45.0503,136.6092,13.46,94,100,5.95,RU,1/31/2021 22:57,light snow
599,Ilebo,-4.3167,20.5833,71.65,86,100,0.94,CD,1/31/2021 22:57,overcast clouds
600,Cervo,43.6702,-7.4101,57.99,79,93,10,ES,1/31/2021 22:57,overcast clouds
601,Vanimo,-2.6741,141.3028,77.67,88,100,7.45,PG,1/31/2021 22:57,moderate rain
602,High Rock,26.6208,-78.2833,75.2,64,75,11.5,BS,1/31/2021 22:57,broken clouds
603,Onojo,33.5357,130.4786,52,54,75,19.57,JP,1/31/2021 22:57,broken clouds
604,Mao,39.8885,4.2658,55.4,88,0,6.91,ES,1/31/2021 22:57,clear sky
605,Hobyo,5.3505,48.5268,74.77,77,5,15.99,SO,1/31/2021 22:57,clear sky
606,Almeria,37.1667,-2.3333,60.01,88,53,3.44,ES,1/31/2021 22:57,broken clouds
607,Fukue,32.6881,128.8419,60.94,74,97,29.37,JP,1/31/2021 22:57,overcast clouds
608,America Dourada,-11.4553,-41.4361,72.54,70,88,6.35,BR,1/31/2021 22:57,overcast clouds
609,Maniitsoq,65.4167,-52.9,13.1,74,4,3.02,GL,1/31/2021 22:57,clear sky
610,Arkhangelsk,64.5401,40.5433,23,93,90,2.24,RU,1/31/2021 22:57,light snow
611,Deputatskiy,69.3,139.9,-28.37,87,97,1.66,RU,1/31/2021 22:57,overcast clouds
612,Miraflores,19.2167,-98.8083,78.8,13,1,13.8,MX,1/31/2021 22:57,clear sky
613,Bonaventure,48.0457,-65.4926,24.8,74,0,3.44,CA,1/31/2021 22:57,clear sky
614,Maragogi,-9.0122,-35.2225,77.88,79,61,6.89,BR,1/31/2021 22:57,broken clouds
615,Coracora,-15.0333,-73.7833,55.13,61,83,6.55,PE,1/31/2021 22:57,broken clouds
616,Peoria,40.7667,-89.7668,30.99,68,100,16.82,US,1/31/2021 22:56,light snow
617,Sarakhs,36.5449,61.1577,42.8,75,30,2.3,IR,1/31/2021 22:57,scattered clouds
618,Bealanana,-14.55,48.7333,66.13,91,68,2.68,MG,1/31/2021 22:57,broken clouds
619,Ban Nahin,18.2418,104.2122,61.9,87,86,3.78,LA,1/31/2021 22:57,overcast clouds
